lum,percentage
10,73,74,138,192,193,194,196,197,198,199,200,201,202,205,206,207
92.30000305175781,0.10000000149011612,3.200000047683716,0.6000000238418579,0.20000000298023224,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.4000000059604645,1.600000023841858,0.30000001192092896,0.20000000298023224,0.20000000298023224
